"codigo_producto","descripcion","negocio","seccion","linea","categoria","abastecimiento","comuna","region","tienda","zonal","mes","año","semestre","fecha","motivo","ubicación_motivo","merma_unidad","merma_monto","merma_unidad_p","merma_monto_p"
"349368","AZUCAR GRANULADA MERKAT 1 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/13/2016","Interno","Bodega","-1","-450","1","450"
"349368","AZUCAR GRANULADA MERKAT 1 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Interno","Bodega","-2","-899","2","899"
"349368","AZUCAR GRANULADA MERKAT 1 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Interno","Bodega","-3","-1349","3","1349"
"349368","AZUCAR GRANULADA MERKAT 1 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/17/2016","Interno","Bodega","-2","-899","2","899"
"349368","AZUCAR GRANULADA MERKAT 1 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/19/2016","Interno","Bodega","-1","-450","1","450"
"349368","AZUCAR GRANULADA MERKAT 1 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Interno","Bodega","-4","-1799","4","1799"
"349368","AZUCAR GRANULADA MERKAT 1 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/23/2016","Interno","Bodega","-1","-450","1","450"
"349368","AZUCAR GRANULADA MERKAT 1 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/25/2016","Interno","Bodega","-1","-450","1","450"
"349368","AZUCAR GRANULADA MERKAT 1 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/26/2016","Interno","Bodega","-1","-448","1","448"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Interno","Bodega","-3","-9015","3","9015"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/6/2016","Interno","Bodega","-2","-6010","2","6010"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Interno","Bodega","-1","-3005","1","3005"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/9/2016","Interno","Bodega","-1","-3005","1","3005"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Interno","Bodega","-3","-9015","3","9015"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/18/2016","Interno","Bodega","-1","-3005","1","3005"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/23/2016","Interno","Bodega","-1","-3005","1","3005"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Interno","Bodega","-2","-6010","2","6010"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Interno","Bodega","-2","-6010","2","6010"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/11/2016","Interno","Bodega","-1","-3005","1","3005"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Interno","Bodega","-1","-3005","1","3005"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/19/2016","Interno","Bodega","-2","-6010","2","6010"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/24/2016","Interno","Bodega","-1","-3005","1","3005"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/25/2016","Interno","Bodega","-3","-9015","3","9015"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/5/2016","Interno","Bodega","-1","-3005","1","3005"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/9/2016","Interno","Bodega","-5","-15025","5","15025"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Interno","Bodega","-1","-3005","1","3005"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Interno","Bodega","-2","-6010","2","6010"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/24/2016","Interno","Bodega","-4","-12020","4","12020"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/26/2016","Interno","Bodega","-1","-3005","1","3005"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/5/2016","Interno","Bodega","-1","-3005","1","3005"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Interno","Bodega","-4","-12020","4","12020"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Interno","Bodega","-5","-15025","5","15025"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Interno","Bodega","-2","-6010","2","6010"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Interno","Bodega","-4","-12020","4","12020"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Interno","Bodega","-1","-3005","1","3005"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/12/2016","Interno","Bodega","-11","-33055","11","33055"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Interno","Bodega","-3","-9015","3","9015"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/17/2016","Interno","Bodega","-1","-3005","1","3005"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Interno","Bodega","-1","-3005","1","3005"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/23/2016","Interno","Bodega","-2","-6010","2","6010"
"5242","AZUCAR GRANULADA IANSA 5 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/24/2016","Interno","Bodega","-3","-9015","3","9015"
"11695","POLLO ASADO UN  F","PRODUCCION","PLATOS PREPARADOS","ALIMENTOS PREPARADOS ASADURIAS","POLLOS ASADOS","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Interno","Bodega","-1","-2594","1","2594"
"11695","POLLO ASADO UN  F","PRODUCCION","PLATOS PREPARADOS","ALIMENTOS PREPARADOS ASADURIAS","POLLOS ASADOS","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Interno","Bodega","-1","-2594","1","2594"
"11695","POLLO ASADO UN  F","PRODUCCION","PLATOS PREPARADOS","ALIMENTOS PREPARADOS ASADURIAS","POLLOS ASADOS","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/12/2016","Interno","Bodega","-2","-5187","2","5187"
"11695","POLLO ASADO UN  F","PRODUCCION","PLATOS PREPARADOS","ALIMENTOS PREPARADOS ASADURIAS","POLLOS ASADOS","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/17/2016","Interno","Bodega","-1","-2594","1","2594"
"11695","POLLO ASADO UN  F","PRODUCCION","PLATOS PREPARADOS","ALIMENTOS PREPARADOS ASADURIAS","POLLOS ASADOS","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Vencimiento","Bodega","-1","-2678","1","2678"
"11695","POLLO ASADO UN  F","PRODUCCION","PLATOS PREPARADOS","ALIMENTOS PREPARADOS ASADURIAS","POLLOS ASADOS","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/14/2016","Interno","Bodega","-3","-8034","3","8034"
"11695","POLLO ASADO UN  F","PRODUCCION","PLATOS PREPARADOS","ALIMENTOS PREPARADOS ASADURIAS","POLLOS ASADOS","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/17/2016","Vencimiento","Bodega","-6","-16068","6","16068"
"11695","POLLO ASADO UN  F","PRODUCCION","PLATOS PREPARADOS","ALIMENTOS PREPARADOS ASADURIAS","POLLOS ASADOS","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Interno","Bodega","-1","-2678","1","2678"
"11695","POLLO ASADO UN  F","PRODUCCION","PLATOS PREPARADOS","ALIMENTOS PREPARADOS ASADURIAS","POLLOS ASADOS","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Vencimiento","Bodega","-2","-5356","2","5356"
"11695","POLLO ASADO UN  F","PRODUCCION","PLATOS PREPARADOS","ALIMENTOS PREPARADOS ASADURIAS","POLLOS ASADOS","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/23/2016","Vencimiento","Bodega","-10","-26781","10","26781"
"11695","POLLO ASADO UN  F","PRODUCCION","PLATOS PREPARADOS","ALIMENTOS PREPARADOS ASADURIAS","POLLOS ASADOS","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/24/2016","Vencimiento","Bodega","-10","-26781","10","26781"
"11695","POLLO ASADO UN  F","PRODUCCION","PLATOS PREPARADOS","ALIMENTOS PREPARADOS ASADURIAS","POLLOS ASADOS","Directo","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Interno","Bodega","-2","-5235","2","5235"
"11695","POLLO ASADO UN  F","PRODUCCION","PLATOS PREPARADOS","ALIMENTOS PREPARADOS ASADURIAS","POLLOS ASADOS","Directo","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Interno","Bodega","-1","-2617","1","2617"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Interno","Bodega","-3.4","-7260","3.4","7260"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Proveedor","Bodega","3.4","7260","3.4","7260"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Interno","Bodega","-4.072","-9012","4.072","9012"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Interno","Bodega","-0.524","-1160","0.524","1160"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/5/2016","Interno","Bodega","-6.305","-13954","6.305","13954"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/9/2016","Interno","Bodega","-0.998","-2110","0.998","2110"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/12/2016","Interno","Bodega","-2.928","-6069","2.928","6069"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Interno","Bodega","-1.477","-2992","1.477","2992"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Interno","Bodega","-0.665","-1347","0.665","1347"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/18/2016","Interno","Bodega","-2.087","-4174","2.087","4174"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/19/2016","Interno","Bodega","-3.286","-6572","3.286","6572"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Interno","Bodega","-1.976","-3952","1.976","3952"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Interno","Bodega","-4.652","-9304","4.652","9304"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/23/2016","Interno","Bodega","-0.867","-1734","0.867","1734"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/24/2016","Interno","Bodega","-7.192","-14384","7.192","14384"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/25/2016","Interno","Bodega","-1.013","-2067","1.013","2067"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/26/2016","Interno","Bodega","-2.218","-4532","2.218","4532"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Interno","Bodega","-10.795","-22671","10.795","22671"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Interno","Bodega","-0.78","-1670","0.78","1670"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/11/2016","Interno","Bodega","-0.978","-2151","0.978","2151"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/12/2016","Interno","Bodega","-0.998","-2049","0.998","2049"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Interno","Bodega","-1.018","-2091","1.018","2091"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Interno","Bodega","-0.287","-589","0.287","589"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/19/2016","Interno","Bodega","-0.907","-1814","0.907","1814"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Interno","Bodega","-0.464","-928","0.464","928"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/26/2016","Interno","Bodega","-1.789","-3667","1.789","3667"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Interno","Bodega","-4.495","-9953","4.495","9953"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/9/2016","Interno","Bodega","-2.48","-5492","2.48","5492"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Interno","Bodega","-4.607","-9274","4.607","9274"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Interno","Bodega","-6.471","-12957","6.471","12957"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/23/2016","Interno","Bodega","-1.845","-3692","1.845","3692"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/24/2016","Interno","Bodega","-1.996","-3994","1.996","3994"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/26/2016","Interno","Bodega","-0.731","-1494","0.731","1494"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Interno","Bodega","-1.361","-3068","1.361","3068"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Interno","Bodega","-2.904","-6156","2.904","6156"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Interno","Bodega","-0.936","-1984","0.936","1984"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/12/2016","Interno","Bodega","-1.413","-2900","1.413","2900"
"51892","CHULETA VETADA SUPER CERDO KG","PERECIBLES","CARNES","CERDO","CERDO GRANEL","Directo","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/19/2016","Interno","Bodega","-2.798","-5601","2.798","5601"
